Datetime Normalized,Initiating Master,Master Side,Reporting Master X (mm),Reporting Master Y (mm),Reporting Master Z (mm),Initiating Vehicle,Initiating Vehicle Length (mm),Reporting Slave,Slave Side,Reporting Slave X (mm),Reporting Slave Y (mm),Reporting Slave Z (mm),Reporting Vehicle,Reporting Vehicle Length (mm),Correction Distance (mm),UWB Distance (mm),Surveyed Distance (mm),Timestamp Norm (s),Timestamp Local (s),Instant Update Rate (Hz)
2021-05-25 10:48:23.740632064,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,3658.0,6445,,1621939703.740632,1621939704.89697,9.90715724877823
2021-05-25 10:48:23.840569856,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,3663.0,6450,,1621939703.84057,1621939704.996908,10.006212276641936
2021-05-25 10:48:23.939508992,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,3668.0,6455,,1621939703.939509,1621939705.095847,10.10724372258904
2021-05-25 10:48:24.038448128,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,3725.0,6511,,1621939704.038448,1621939705.194786,10.1072193666698
2021-05-25 10:48:24.139385088,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,3673.0,6459,,1621939704.139385,1621939705.295723,9.907180650037793
2021-05-25 10:48:24.238323968,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,3711.0,6497,,1621939704.238324,1621939705.394662,10.10724372258904
2021-05-25 10:48:24.340260864,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,3739.0,6525,,1621939704.340261,1621939705.496599,9.809975324812012
2021-05-25 10:48:24.445195008,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,3753.0,6539,,1621939704.445195,1621939705.601533,9.529801760863393
2021-05-25 10:48:24.539136768,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,3773.0,6558,,1621939704.539137,1621939705.695475,10.644874257971022
2021-05-25 10:48:24.638076160,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,3773.0,6558,,1621939704.638076,1621939705.794414,10.1072193666698
2021-05-25 10:48:24.740012032,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,3801.0,6586,,1621939704.740012,1621939705.89635,9.81009004794761
2021-05-25 10:48:24.838951168,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,3810.0,6595,,1621939704.838951,1621939705.995289,10.1072193666698
2021-05-25 10:48:24.938888960,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,3815.0,6600,,1621939704.938889,1621939706.095227,10.006212276641936
2021-05-25 10:48:25.038827008,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,3849.0,6633,,1621939705.038827,1621939706.195165,10.006212276641936
2021-05-25 10:48:25.137765888,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,3863.0,6647,,1621939705.137766,1621939706.294104,10.10724372258904
2021-05-25 10:48:25.240701952,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,3877.0,6661,,1621939705.240702,1621939706.39704,9.7147714507406
2021-05-25 10:48:25.340640000,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,3868.0,6652,,1621939705.34064,1621939706.496978,10.006188405209327
2021-05-25 10:48:25.440577024,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,3905.0,6689,,1621939705.440577,1621939706.596915,10.006307763511352
2021-05-25 10:48:25.538516992,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,3896.0,6680,,1621939705.538517,1621939706.694855,10.210336181503932
2021-05-25 10:48:25.639453952,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,3882.0,6666,,1621939705.639454,1621939706.795792,9.907180650037793
2021-05-25 10:48:25.737391104,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,3939.0,6722,,1621939705.737391,1621939706.893729,10.210634454620257
2021-05-25 10:48:25.838330880,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,3919.0,6703,,1621939705.838331,1621939706.994669,9.906876442286116
2021-05-25 10:48:25.939268096,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,3933.0,6717,,1621939705.939268,1621939707.095606,9.90715724877823
2021-05-25 10:48:26.039206144,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,3929.0,6713,,1621939706.039206,1621939707.195544,10.006212276641936
2021-05-25 10:48:26.139143936,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,3944.0,6727,,1621939706.139144,1621939707.295482,10.006212276641936
2021-05-25 10:48:26.237083904,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,3958.0,6741,,1621939706.237084,1621939707.393422,10.210336181503932
2021-05-25 10:48:26.340017152,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4023.0,6806,,1621939706.340017,1621939707.496355,9.7150414723915
2021-05-25 10:48:26.439958016,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,3981.0,6764,,1621939706.439958,1621939707.596296,10.005901956901878
2021-05-25 10:48:26.539896064,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4043.0,6825,,1621939706.539896,1621939707.696234,10.006212276641936
2021-05-25 10:48:26.639833856,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4057.0,6839,,1621939706.639834,1621939707.796172,10.006212276641936
2021-05-25 10:48:26.739772160,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4047.0,6829,,1621939706.739772,1621939707.89611,10.006188405209327
2021-05-25 10:48:26.838710016,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4057.0,6839,,1621939706.83871,1621939707.995048,10.107341147439852
2021-05-25 10:48:26.939648000,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4071.0,6853,,1621939706.939648,1621939708.095986,9.907087045662834
2021-05-25 10:48:27.040264960,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4061.0,6843,,1621939707.040265,1621939708.196603,9.938661529457203
2021-05-25 10:48:27.141201920,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4047.0,6829,,1621939707.141202,1621939708.29754,9.907180650037793
2021-05-25 10:48:27.239142912,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4075.0,6857,,1621939707.239143,1621939708.395481,10.2102367610043
2021-05-25 10:48:27.338080000,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4137.0,6918,,1621939707.33808,1621939708.494418,10.10743857416886
2021-05-25 10:48:27.438533120,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4128.0,6909,,1621939707.438533,1621939708.594871,9.954890572969946
2021-05-25 10:48:27.540469760,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4166.0,6947,,1621939707.54047,1621939708.696808,9.809998269224472
2021-05-25 10:48:27.640409088,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4156.0,6937,,1621939707.640409,1621939708.796747,10.00609292061788
2021-05-25 10:48:27.740345856,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4147.0,6928,,1621939707.740346,1621939708.896684,10.006307763511352
2021-05-25 10:48:27.840284160,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4170.0,6951,,1621939707.840284,1621939708.996622,10.006188405209327
2021-05-25 10:48:27.938222848,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4170.0,6951,,1621939707.938223,1621939709.094561,10.21046045985126
2021-05-25 10:48:28.040247040,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4208.0,6989,,1621939708.040247,1621939709.196585,9.801607777154608
2021-05-25 10:48:28.139184896,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4232.0,7012,,1621939708.139185,1621939709.295523,10.107341147439852
2021-05-25 10:48:28.239123968,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4242.0,7022,,1621939708.239124,1621939709.395462,10.00609292061788
2021-05-25 10:48:28.338062080,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4251.0,7031,,1621939708.338062,1621939709.4944,10.107341147439852
2021-05-25 10:48:28.432251904,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4251.0,7031,,1621939708.432252,1621939709.58859,10.61685157482009
2021-05-25 10:48:28.539187968,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4237.0,7017,,1621939708.539188,1621939709.695526,9.351389675422832
2021-05-25 10:48:28.639122944,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4284.0,7064,,1621939708.639123,1621939709.795461,10.006498742717543
2021-05-25 10:48:28.740060928,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4350.0,7129,,1621939708.740061,1621939709.896399,9.907063644845463
2021-05-25 10:48:28.838001920,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4317.0,7097,,1621939708.838002,1621939709.99434,10.2102367610043
2021-05-25 10:48:28.938940160,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4303.0,7083,,1621939708.93894,1621939710.095278,9.907063644845463
2021-05-25 10:48:29.037878016,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4369.0,7148,,1621939709.037878,1621939710.194216,10.107341147439852
2021-05-25 10:48:29.139815168,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4336.0,7115,,1621939709.139815,1621939710.296153,9.809975324812012
2021-05-25 10:48:29.238887936,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4321.0,7101,,1621939709.238888,1621939710.395226,10.09357417541428
2021-05-25 10:48:29.338824960,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4365.0,7144,,1621939709.338825,1621939710.495163,10.006307763511352
2021-05-25 10:48:29.439913984,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4388.0,7167,,1621939709.439914,1621939710.596252,9.892273076759796
2021-05-25 10:48:29.539851776,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4411.0,7190,,1621939709.539852,1621939710.69619,10.006212276641936
2021-05-25 10:48:29.636790016,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4402.0,7181,,1621939709.63679,1621939710.793128,10.31585782167698
2021-05-25 10:48:29.738728960,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4445.0,7223,,1621939709.738729,1621939710.895067,9.809791773376087
2021-05-25 10:48:29.839665920,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4478.0,7256,,1621939709.839666,1621939710.996004,9.907180650037793
2021-05-25 10:48:29.938605056,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4459.0,7237,,1621939709.938605,1621939711.094943,10.1072193666698
2021-05-25 10:48:30.039540992,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4483.0,7261,,1621939710.039541,1621939711.195879,9.90727425618156
2021-05-25 10:48:30.140480000,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4464.0,7242,,1621939710.14048,1621939711.296818,9.906970042681444
2021-05-25 10:48:30.239432960,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4520.0,7298,,1621939710.239433,1621939711.395771,10.105806924168572
2021-05-25 10:48:30.339371008,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4530.0,7308,,1621939710.339371,1621939711.495709,10.006212276641936
2021-05-25 10:48:30.439311104,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4520.0,7298,,1621939710.439311,1621939711.595649,10.005997437848746
2021-05-25 10:48:30.538247936,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4559.0,7336,,1621939710.538248,1621939711.694586,10.10743857416886
2021-05-25 10:48:30.640186112,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4549.0,7326,4621.5478873239435,1621939710.640186,1621939711.796524,9.809883548235447
2021-05-25 10:48:30.737995008,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4554.0,7331,4632.995774647887,1621939710.737995,1621939711.894333,10.22402496099844
2021-05-25 10:48:30.838932992,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4601.0,7378,4644.443661971831,1621939710.838933,1621939711.995271,9.907063644845463
2021-05-25 10:48:30.938872064,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4582.0,7359,4655.891549295774,1621939710.938872,1621939712.09521,10.00609292061788
2021-05-25 10:48:31.038808064,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4564.0,7341,4667.339436619718,1621939711.038808,1621939712.195146,10.006403252203205
2021-05-25 10:48:31.138747904,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4629.0,7406,4678.787323943661,1621939711.138748,1621939712.295086,10.00602130837019
2021-05-25 10:48:31.238683904,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4592.0,7369,4690.235211267605,1621939711.238684,1621939712.395022,10.006403252203205
2021-05-25 10:48:31.339622144,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4606.0,7383,4701.6830985915485,1621939711.339622,1621939712.49596,9.907063644845463
2021-05-25 10:48:31.440558848,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4663.0,7439,4713.130985915493,1621939711.440559,1621939712.596897,9.907180650037793
2021-05-25 10:48:31.538498048,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4634.0,7411,4724.578873239436,1621939711.538498,1621939712.694836,10.210435603939764
2021-05-25 10:48:31.639436032,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4658.0,7434,4736.02676056338,1621939711.639436,1621939712.795774,9.907063644845463
2021-05-25 10:48:31.739376128,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4649.0,7425,4747.474647887323,1621939711.739376,1621939712.895714,10.005997437848746
2021-05-25 10:48:31.838311936,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4677.0,7453,4758.922535211267,1621939711.838312,1621939712.99465,10.107560360221417
2021-05-25 10:48:31.939249920,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4710.0,7486,4770.370422535211,1621939711.93925,1621939713.095588,9.907063644845463
2021-05-25 10:48:32.040186880,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4696.0,7472,4781.818309859154,1621939712.040187,1621939713.196525,9.907180650037793
2021-05-25 10:48:32.140125952,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4710.0,7486,4793.2661971830985,1621939712.140126,1621939713.296464,10.00609292061788
2021-05-25 10:48:32.238064128,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4705.0,7481,4804.714084507042,1621939712.238064,1621939713.394402,10.210535028311854
2021-05-25 10:48:32.437939968,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4752.0,7528,4821.885915492957,1621939712.43794,1621939713.594278,5.003106138320968
2021-05-25 10:48:32.539877888,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4777.0,7552,4833.333802816901,1621939712.539878,1621939713.696216,9.809883548235447
2021-05-25 10:48:32.639815168,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4781.0,7556,4844.781690140845,1621939712.639815,1621939713.796153,10.006283891623148
2021-05-25 10:48:32.739753984,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4813.0,7588,4856.229577464788,1621939712.739754,1621939713.896092,10.0061167915949
2021-05-25 10:48:32.838691840,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4804.0,7579,4867.677464788732,1621939712.838692,1621939713.99503,10.107341147439852
2021-05-25 10:48:32.940627968,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4837.0,7612,4879.1253521126755,1621939712.940628,1621939714.096966,9.810067103105828
2021-05-25 10:48:33.039567104,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4856.0,7631,4890.57323943662,1621939713.039567,1621939714.195905,10.10724372258904
2021-05-25 10:48:33.139504896,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4856.0,7631,4902.021126760563,1621939713.139505,1621939714.295843,10.006212276641936
2021-05-25 10:48:33.240442880,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4851.0,7626,4913.469014084507,1621939713.240443,1621939714.396781,9.907063644845463
2021-05-25 10:48:33.339380992,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4870.0,7645,4924.91690140845,1621939713.339381,1621939714.495719,10.107341147439852
2021-05-25 10:48:33.439318784,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4860.0,7635,4936.364788732394,1621939713.439319,1621939714.595657,10.006212276641936
2021-05-25 10:48:33.539257088,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4932.0,7706,4947.812676056337,1621939713.539257,1621939714.695595,10.006188405209327
2021-05-25 10:48:33.641195008,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4899.0,7673,4959.260563380281,1621939713.641195,1621939714.797533,9.809883548235447
2021-05-25 10:48:33.740133888,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4899.0,7673,4970.7084507042255,1621939713.740134,1621939714.896472,10.10724372258904
2021-05-25 10:48:33.831075840,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4941.0,7715,4976.432394366197,1621939713.831076,1621939714.987414,10.996030809725305
2021-05-25 10:48:33.940007936,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4951.0,7725,4993.604225352113,1621939713.940008,1621939715.096346,9.180037382850289
2021-05-25 10:48:34.038949888,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4997.0,7771,5005.052112676056,1621939714.03895,1621939715.195288,10.106927104794538
2021-05-25 10:48:34.138885120,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4993.0,7767,5016.5,1621939714.138885,1621939715.295223,10.006498742717543
2021-05-25 10:48:34.239823104,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,4993.0,7767,5027.947887323943,1621939714.239823,1621939715.396161,9.907063644845463
2021-05-25 10:48:34.339761920,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,5017.0,7790,5039.395774647887,1621939714.339762,1621939715.4961,10.0061167915949
2021-05-25 10:48:34.439697920,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,5017.0,7790,5050.84366197183,1621939714.439698,1621939715.596036,10.006403252203205
2021-05-25 10:48:34.538636800,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,5027.0,7800,5062.2915492957745,1621939714.538637,1621939715.694975,10.10724372258904
2021-05-25 10:48:34.638575104,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,5031.0,7804,5073.739436619718,1621939714.638575,1621939715.794913,10.006188405209327
2021-05-25 10:48:34.739515136,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,5078.0,7851,5085.187323943662,1621939714.739515,1621939715.895853,9.906876442286116
2021-05-25 10:48:34.839449856,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,5078.0,7851,5096.635211267605,1621939714.83945,1621939715.995788,10.006522615630898
2021-05-25 10:48:34.940830976,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,5131.0,7903,5108.083098591549,1621939714.940831,1621939716.097169,9.863775007466671
2021-05-25 10:48:35.039768064,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,5106.0,7879,5119.530985915493,1621939715.039768,1621939716.196106,10.10743857416886
2021-05-25 10:48:35.138722816,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,5069.0,7842,5130.978873239436,1621939715.138723,1621939716.295061,10.10561213549309
2021-05-25 10:48:35.240644096,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,5120.0,7893,5142.42676056338,1621939715.240644,1621939716.396982,9.81151283778726
2021-05-25 10:48:35.339581952,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,5145.0,7917,5153.874647887324,1621939715.339582,1621939716.49592,10.107341147439852
2021-05-25 10:48:35.439520000,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,5164.0,7936,5165.322535211268,1621939715.43952,1621939716.595858,10.006212276641936
2021-05-25 10:48:35.539459072,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,5173.0,7945,5176.770422535211,1621939715.539459,1621939716.695797,10.00609292061788
2021-05-25 10:48:35.639398144,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,5192.0,7964,5188.218309859155,1621939715.639398,1621939716.795736,10.00609292061788
2021-05-25 10:48:35.738334976,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,5215.0,7987,5199.666197183098,1621939715.738335,1621939716.894673,10.107462931144584
2021-05-25 10:48:35.840272896,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,5220.0,7992,5211.114084507042,1621939715.840273,1621939716.996611,9.809883548235447
2021-05-25 10:48:35.938211072,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,5201.0,7973,5222.561971830985,1621939715.938211,1621939717.094549,10.210535028311854
2021-05-25 10:48:36.037149952,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,5215.0,7987,5234.0098591549295,1621939716.03715,1621939717.193488,10.10724372258904
2021-05-25 10:48:36.140086784,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,5248.0,8020,5251.181690140845,1621939716.140087,1621939717.296425,9.71468144685917
2021-05-25 10:48:36.240025088,0C1A,A,290,-1190,2820,1,15470,1912,B,2420,1460,1870,2,12140,5229.0,8001,5268.353521126761,1621939716.240025,1621939717.396363,10.006188405209327
